,A,B,R_val,R_z_score,R_p_val
125,AT2,Macro_CCL,0.4188642805338981,113.4576374931651,0.0
2099,Fibro_alveolar,Monocyte_CD16,0.4186002996590488,113.3861330756349,0.0
1901,Endothelia_vascular_venous_pulmonary,Macro_dividing,0.4181308877991686,113.25898363103343,0.0
96,AT2,DC_activated,0.4176123131448785,113.118517475589,0.0
504,B_plasmablast,Macrophage_intermediate,0.417508307785828,113.09034557630586,0.0
142,AT2,NKT,0.4173802855213907,113.05566822532464,0.0
1900,Endothelia_vascular_venous_pulmonary,Macro_alv,0.41736614541660516,113.05183809953584,0.0
829,CD8_EM,Endothelia_vascular_arterial_pulmonary,0.41720771969572135,113.00892537375574,0.0
835,CD8_EM,Fibro_alveolar,0.41714602745480217,112.99221481563075,0.0
2111,Fibro_alveolar,NK_CD11d,0.417043873372103,112.96454437099757,0.0
2786,Macrophage_intermediate,Muscle_pericyte_parenchyma,0.4170127941414053,112.95612594943731,0.0
1908,Endothelia_vascular_venous_pulmonary,Monocyte_CD14,0.41678157184541526,112.89349483798199,0.0
211,B_memory,Muscle_pericyte_parenchyma,0.4167696714424163,112.89027137952007,0.0
1702,Endothelia_vascular_Cap_a,Monocyte_CD14,0.41647866302050973,112.81144601871813,0.0
141,AT2,NK_CD16hi,0.41645746953110824,112.80570534483047,0.0
86,AT2,CD4_TRM,0.4163411965973828,112.77421053140768,0.0
501,B_plasmablast,Mast_cell,0.4161102883819067,112.71166449484356,0.0
1902,Endothelia_vascular_venous_pulmonary,Macro_int,0.41603303916322953,112.69074002298805,0.0
80,AT2,B_naive,0.4160117219239979,112.68496582902237,0.0
1696,Endothelia_vascular_Cap_a,Macro_int,0.4158479104323298,112.64059426118374,0.0
2464,Macro_interstitial,Megakaryocyte,0.41581389624091314,112.63138084772567,0.0
2089,Fibro_alveolar,Macro_alveolar_metallothioneins,0.41562483052990057,112.58016867734172,0.0
183,B_memory,Endothelia_vascular_venous_pulmonary,0.41558162625345507,112.56846594840799,0.0
95,AT2,DC_2,0.41556987986973626,112.56528420910064,0.0
89,AT2,CD8_EM_EMRA,0.415389316302514,112.51637501176288,0.0
494,B_plasmablast,Macro_interstitial,0.41528460328158023,112.48801142832535,0.0
85,AT2,CD4_EM_Effector,0.4150953849120587,112.43675790737852,0.0
1239,DC_1,Megakaryocyte,0.4149926762100713,112.40893723319111,0.0
117,AT2,MAIT,0.4147033576026312,112.33056959190853,0.0
483,B_plasmablast,Erythrocyte,0.41448354936259985,112.27103020224345,0.0
1798,Endothelia_vascular_arterial_pulmonary,Macro_alveolar_metallothioneins,0.41434652355437995,112.23391406415595,0.0
530,B_plasmablast,T_reg,0.4142480115215331,112.20723014043439,0.0
2634,Macro_int,Megakaryocyte,0.41422190570512224,112.20015886605637,0.0
204,B_memory,Megakaryocyte,0.4140273726030673,112.14746574515993,0.0
2672,Macro_CCL,Muscle_pericyte_parenchyma,0.41400744709837656,112.14206852989682,0.0
2927,Muscle_pericyte_parenchyma,T_reg,0.413986113258866,112.13628983941874,0.0
1701,Endothelia_vascular_Cap_a,Macrophage_intermediate,0.4137733669420766,112.07866331070751,0.0
2913,Muscle_pericyte_parenchyma,NK_CD16hi,0.41367027154974373,112.0507378938264,0.0
1246,DC_1,Muscle_pericyte_parenchyma,0.4136464245485241,112.04427846401724,0.0
46,AT1,Macro_int,0.41360456810207397,112.03294082137546,0.0
2094,Fibro_alveolar,Mast_cell,0.4135000711402849,112.00463576181134,0.0
91,AT2,CD8_TRM,0.41341932462122866,111.98276397728905,0.0
1907,Endothelia_vascular_venous_pulmonary,Macrophage_intermediate,0.41330180746361395,111.95093214132805,0.0
52,AT1,Monocyte_CD14,0.41320748833727433,111.92538394888903,0.0
179,B_memory,Endothelia_vascular_Cap_a,0.4131761833417771,111.91690437448769,0.0
97,AT2,DC_plasmacytoid,0.4130905985998204,111.89372206203198,0.0
763,CD4_naive_CM,Endothelia_vascular_venous_pulmonary,0.4130320502764128,111.87786309586629,0.0
1821,Endothelia_vascular_arterial_pulmonary,NK_CD56bright,0.4126497088840509,111.77429840174165,0.0
496,B_plasmablast,Macro_alveolar_metallothioneins,0.41226433340096186,111.66991186440468,0.0
1919,Endothelia_vascular_venous_pulmonary,NK_CD16hi,0.4120548903128687,111.61318008022381,0.0
156,AT2,gdT,0.41160850324261,111.49226735323145,0.0
90,AT2,CD8_TRM_EM,0.41158187805012203,111.48505539561684,0.0
2914,Muscle_pericyte_parenchyma,NKT,0.4115282415040503,111.47052688105163,0.0
1,AT1,B_memory,0.41133236864585726,111.41747086082643,0.0
1713,Endothelia_vascular_Cap_a,NK_CD16hi,0.4112651367260706,111.39925977160821,0.0
505,B_plasmablast,Monocyte_CD14,0.4111781411714103,111.37569531275395,0.0
926,CD8_EM_EMRA,Muscle_pericyte_parenchyma,0.41075934636891637,111.26225649475587,0.0
2112,Fibro_alveolar,NK_CD56bright,0.41061775513922283,111.22390372237264,0.0
1697,Endothelia_vascular_Cap_a,Macro_CCL,0.4105753144804694,111.21240783432586,0.0
1727,Endothelia_vascular_Cap_a,T_reg,0.4105548516320402,111.2068650689313,0.0
722,CD4_TRM,Muscle_pericyte_parenchyma,0.4104743944906894,111.18507166805816,0.0
115,AT2,ILC,0.4103775858460405,111.15884914056839,0.0
791,CD4_naive_CM,Muscle_pericyte_parenchyma,0.4103741493508861,111.15791829819392,0.0
1920,Endothelia_vascular_venous_pulmonary,NKT,0.4102498504018728,111.12424948050443,0.0
2396,MAIT,Muscle_pericyte_parenchyma,0.4101512581128303,111.09754381781211,0.0
51,AT1,Macrophage_intermediate,0.4101046326415073,111.08491439088516,0.0
472,B_plasmablast,DC_plasmacytoid,0.410000570618788,111.05672714313167,0.0
1214,DC_1,Endothelia_vascular_Cap_a,0.409900600889275,111.02964837356717,0.0
1933,Endothelia_vascular_venous_pulmonary,T_reg,0.4098649003350488,111.01997817553898,0.0
1797,Endothelia_vascular_arterial_pulmonary,Macro_AW_CX3CR1,0.4098209726157475,111.00807948786374,0.0
461,B_plasmablast,CD4_TRM,0.40970429307754946,110.97647453761381,0.0
500,B_plasmablast,Macro_CCL,0.409675227586915,110.96860157719865,0.0
236,B_naive,B_plasmablast,0.40946741631573097,110.91231180275683,0.0
1367,DC_activated,Muscle_pericyte_parenchyma,0.40946370010241434,110.91130519321068,0.0
2088,Fibro_alveolar,Macro_AW_CX3CR1,0.40935346064589695,110.88144466588415,0.0
2113,Fibro_alveolar,Neuroendocrine,0.40929769463284144,110.86633934325882,0.0
517,B_plasmablast,NKT,0.4091451556684703,110.82502116138582,0.0
2727,Megakaryocyte,Monocyte_CD14,0.40903667020868856,110.79563573860995,0.0
471,B_plasmablast,DC_activated,0.409003728353964,110.7867127886584,0.0
2752,Megakaryocyte,T_reg,0.40883257038468257,110.74035128271179,0.0
1743,Endothelia_vascular_Cap_g,Macro_CHIT1,0.4087876912569755,110.72819488733735,0.0
77,AT1,T_reg,0.40870965291942346,110.70705666709746,0.0
2726,Megakaryocyte,Macrophage_intermediate,0.40844198048071484,110.63455231681196,0.0
287,B_naive,Muscle_pericyte_parenchyma,0.40843671324270053,110.63312558168799,0.0
131,AT2,Monocyte_CD16,0.40830131010368925,110.59644897550473,0.0
652,CD4_EM_Effector,Muscle_pericyte_parenchyma,0.40826572507273695,110.58681006922983,0.0
1300,DC_2,Megakaryocyte,0.40824965964990245,110.58245843313946,0.0
47,AT1,Macro_CCL,0.40822821831543604,110.57665062553612,0.0
1903,Endothelia_vascular_venous_pulmonary,Macro_CCL,0.40800675699604466,110.51666346677854,0.0
1419,DC_plasmacytoid,Megakaryocyte,0.4079996087162774,110.51472721445953,0.0
16,AT1,DC_1,0.40787505936829266,110.48099057127847,0.0
898,CD8_EM_EMRA,Endothelia_vascular_venous_pulmonary,0.4078315054211265,110.46919312714532,0.0
690,CD4_TRM,Endothelia_vascular_Cap_a,0.4078008166542448,110.46088047039754,0.0
1714,Endothelia_vascular_Cap_a,NKT,0.4077878568694951,110.45737005753006,0.0
894,CD8_EM_EMRA,Endothelia_vascular_Cap_a,0.40778271581475434,110.45597750163016,0.0
992,CD8_TRM_EM,Muscle_pericyte_parenchyma,0.4077757676127988,110.45409544432584,0.0
1803,Endothelia_vascular_arterial_pulmonary,Mast_cell,0.4077393954940657,110.44424333982836,0.0
63,AT1,NK_CD16hi,0.40757118126483544,110.39867920383455,0.0
1360,DC_activated,Megakaryocyte,0.40750960792231494,110.38200085168184,0.0
88,AT2,CD8_EM,0.40742672898508814,110.35955145971242,0.0
280,B_naive,Megakaryocyte,0.4073836667736994,110.34788721189646,0.0
694,CD4_TRM,Endothelia_vascular_venous_pulmonary,0.4073312539921216,110.33369017803939,0.0
466,B_plasmablast,CD8_TRM,0.40716311635737334,110.2881467891691,0.0
2928,Muscle_pericyte_parenchyma,gdT,0.4071378449957656,110.28130154330427,0.0
1689,Endothelia_vascular_Cap_a,MAIT,0.40708468295621303,110.26690155817242,0.0
715,CD4_TRM,Megakaryocyte,0.40707502570168225,110.26428570063895,0.0
1057,CD8_TRM,Muscle_pericyte_parenchyma,0.40694914224133016,110.23018768685557,0.0
460,B_plasmablast,CD4_EM_Effector,0.40673663131275445,110.17262491767661,0.0
2317,ILC,Muscle_pericyte_parenchyma,0.40670510937052,110.16408657898,0.0
1895,Endothelia_vascular_venous_pulmonary,MAIT,0.40666931415446583,110.15439073993187,0.0
784,CD4_naive_CM,Megakaryocyte,0.4066405216996112,110.14659173663354,0.0
143,AT2,NK_CD11d,0.4066089707371491,110.13804553723688,0.0
1822,Endothelia_vascular_arterial_pulmonary,Neuroendocrine,0.4063085493051099,110.05667047730569,0.0
645,CD4_EM_Effector,Megakaryocyte,0.4062150087313659,110.03133317116628,0.0
1335,DC_activated,Endothelia_vascular_Cap_a,0.4061928828392453,110.02533993764389,0.0
2738,Megakaryocyte,NK_CD16hi,0.40618208787268056,110.02241590840536,0.0
1744,Endothelia_vascular_Cap_g,Macro_interstitial,0.40594600538516074,109.95846831838081,0.0
1748,Endothelia_vascular_Cap_g,Macro_dividing,0.4058374152876076,109.92905455240432,0.0
64,AT1,NKT,0.4057640737038136,109.90918854039522,0.0
2665,Macro_CCL,Megakaryocyte,0.40562223022371235,109.87076744102245,0.0
1307,DC_2,Muscle_pericyte_parenchyma,0.40561416127486577,109.86858180735605,0.0
1218,DC_1,Endothelia_vascular_venous_pulmonary,0.4056127911047604,109.86821066980544,0.0
759,CD4_naive_CM,Endothelia_vascular_Cap_a,0.40549633194343365,109.83666541297015,0.0
11,AT1,CD8_EM_EMRA,0.4053870408940076,109.80706178037771,0.0
620,CD4_EM_Effector,Endothelia_vascular_Cap_a,0.40538250335792997,109.80583269939052,0.0
255,B_naive,Endothelia_vascular_Cap_a,0.4053806616483061,109.80533383607708,0.0
2837,Monocyte_CD16,Muscle_pericyte_parenchyma,0.4053663418639188,109.8014550405304,0.0
960,CD8_TRM_EM,Endothelia_vascular_Cap_a,0.4053629628744833,109.80053977471215,0.0
1050,CD8_TRM,Megakaryocyte,0.40532301098104956,109.78971801775403,0.0
39,AT1,MAIT,0.405156011835112,109.74448301099409,0.0
1025,CD8_TRM,Endothelia_vascular_Cap_a,0.40506519554491954,109.71988363069363,0.0
18,AT1,DC_activated,0.4050257923422494,109.70921049743212,0.0
8,AT1,CD4_TRM,0.4049623217545733,109.69201823907376,0.0
1934,Endothelia_vascular_venous_pulmonary,gdT,0.4048545887419134,109.66283663141594,0.0
464,B_plasmablast,CD8_EM_EMRA,0.4047732281382981,109.64079850999998,0.0
1733,Endothelia_vascular_Cap_g,Erythrocyte,0.4044700701188528,109.55868219148859,0.0
1426,DC_plasmacytoid,Muscle_pericyte_parenchyma,0.40444464044053685,109.55179406242621,0.0
520,B_plasmablast,Neuroendocrine,0.40443568595217116,109.54936856294549,0.0
516,B_plasmablast,NK_CD16hi,0.404398027424728,109.53916800932052,0.0
1893,Endothelia_vascular_venous_pulmonary,ILC,0.40433469523848664,109.52201323971575,0.0
121,AT2,Macro_alveolar_metallothioneins,0.40415693216887116,109.47386261229438,0.0
2739,Megakaryocyte,NKT,0.40408863477843693,109.45536291937299,0.0
1511,Dividing_AT2,Endothelia_vascular_arterial_pulmonary,0.404008162570449,109.43356543740454,0.0
1728,Endothelia_vascular_Cap_a,gdT,0.4039236750898646,109.41068033979575,0.0
1687,Endothelia_vascular_Cap_a,ILC,0.4038429181936948,109.38880574442793,0.0
9,AT1,CD4_naive_CM,0.4037591570828101,109.36611739835396,0.0
495,B_plasmablast,Macro_AW_CX3CR1,0.40359193613067995,109.32082231101955,0.0
1747,Endothelia_vascular_Cap_g,Macro_alv,0.4034770243423325,109.28969619062228,0.0
7,AT1,CD4_EM_Effector,0.4034252020561196,109.27565910406116,0.0
2389,MAIT,Megakaryocyte,0.4033350040209372,109.25122719030314,0.0
919,CD8_EM_EMRA,Megakaryocyte,0.40332285986549576,109.2479377066929,0.0
624,CD4_EM_Effector,Endothelia_vascular_venous_pulmonary,0.4032551161585986,109.22958798985913,0.0
2,AT1,B_naive,0.40320048699839117,109.21479060621144,0.0
859,CD8_EM,Muscle_pericyte_parenchyma,0.40301882578601067,109.16558409007078,0.0
1275,DC_2,Endothelia_vascular_Cap_a,0.4029995824504837,109.16037165375705,0.0
1517,Dividing_AT2,Fibro_alveolar,0.40294734620577394,109.14622243838656,0.0
12,AT1,CD8_TRM_EM,0.40271750278906693,109.08396482353409,0.0
1339,DC_activated,Endothelia_vascular_venous_pulmonary,0.4026597099676358,109.06831049995394,0.0
2915,Muscle_pericyte_parenchyma,NK_CD11d,0.4025110571984326,109.02804497055833,0.0
1703,Endothelia_vascular_Cap_a,Monocyte_CD16,0.4024559904579016,109.0131290596644,0.0
126,AT2,Mast_cell,0.40233506116867984,108.98037298067541,0.0
1394,DC_plasmacytoid,Endothelia_vascular_Cap_a,0.4023308156125478,108.97922298820536,0.0
964,CD8_TRM_EM,Endothelia_vascular_venous_pulmonary,0.4023175991785735,108.97564305684217,0.0
13,AT1,CD8_TRM,0.4021041671134691,108.91783077969797,0.0
78,AT1,gdT,0.4019523354137999,108.87670417439497,0.0
1909,Endothelia_vascular_venous_pulmonary,Monocyte_CD16,0.4019432761500178,108.87425029442976,0.0
144,AT2,NK_CD56bright,0.4014295480374005,108.73509692022205,0.0
259,B_naive,Endothelia_vascular_venous_pulmonary,0.4014092692791961,108.72960401928948,0.0
490,B_plasmablast,ILC,0.40129194672575963,108.69782489570176,0.0
492,B_plasmablast,MAIT,0.4011764169173757,108.66653137240927,0.0
120,AT2,Macro_AW_CX3CR1,0.4010924206516735,108.64377933002295,0.0
1715,Endothelia_vascular_Cap_a,NK_CD11d,0.40095478120951494,108.60649697710119,0.0
985,CD8_TRM_EM,Megakaryocyte,0.40066185638427954,108.52715252072512,0.0
827,CD8_EM,Endothelia_vascular_Cap_a,0.4006504460200911,108.52406179892353,0.0
37,AT1,ILC,0.4005625851791786,108.50026296025104,0.0
19,AT1,DC_plasmacytoid,0.40048121623700883,108.47822258017344,0.0
1755,Endothelia_vascular_Cap_g,Monocyte_CD14,0.40038781311052724,108.45292250433128,0.0
17,AT1,DC_2,0.40036421316446485,108.44652999427578,0.0
2753,Megakaryocyte,gdT,0.40033140201948336,108.43764244963172,0.0
2740,Megakaryocyte,NK_CD11d,0.4002298614985193,108.41013820027506,0.0
145,AT2,Neuroendocrine,0.39948158112846666,108.2074517289902,0.0
53,AT1,Monocyte_CD16,0.3992195945787144,108.13648751367924,0.0
2310,ILC,Megakaryocyte,0.39900967584770053,108.07962689224826,0.0
531,B_plasmablast,gdT,0.3989994660858731,108.07686137723508,0.0
1029,CD8_TRM,Endothelia_vascular_venous_pulmonary,0.3989251677126297,108.05673619996514,0.0
10,AT1,CD8_EM,0.39884351909977456,108.03462006557591,0.0
506,B_plasmablast,Monocyte_CD16,0.3984675963563627,107.93279398889759,0.0
1398,DC_plasmacytoid,Endothelia_vascular_venous_pulmonary,0.3982731233816872,107.88011715468573,0.0
831,CD8_EM,Endothelia_vascular_venous_pulmonary,0.39826870560582533,107.87892051311098,0.0
465,B_plasmablast,CD8_TRM_EM,0.3973658877024962,107.63437450821486,0.0
1749,Endothelia_vascular_Cap_g,Macro_int,0.39735963011527287,107.63267951750841,0.0
852,CD8_EM,Megakaryocyte,0.39730346034879527,107.61746483031912,0.0
65,AT1,NK_CD11d,0.3970247643891116,107.54197454233301,0.0
1921,Endothelia_vascular_venous_pulmonary,NK_CD11d,0.3968823857868851,107.50340849459648,0.0
518,B_plasmablast,NK_CD11d,0.39685417700773146,107.49576759135388,0.0
1754,Endothelia_vascular_Cap_g,Macrophage_intermediate,0.39652334505543063,107.40615524325044,0.0
2542,Macro_alveolar_metallothioneins,Muscle_pericyte_parenchyma,0.3964257064524958,107.3797079052177,0.0
2741,Megakaryocyte,NK_CD56bright,0.3963289802610292,107.3535077117958,0.0
1787,Endothelia_vascular_arterial_pulmonary,Fibro_alveolar,0.39593733616385984,107.24742319691107,0.0
519,B_plasmablast,NK_CD56bright,0.3959032339723095,107.23818594688414,0.0
2500,Macro_AW_CX3CR1,Megakaryocyte,0.39584410299174744,107.22216915655609,0.0
2728,Megakaryocyte,Monocyte_CD16,0.3954145111145728,107.10580573829478,0.0
2226,Fibro_peribronchial,Mast_cell,0.39533255148463764,107.08360535880574,0.0
1766,Endothelia_vascular_Cap_g,NK_CD16hi,0.39517578837719264,107.0411429846111,0.0
180,B_memory,Endothelia_vascular_Cap_g,0.39498820857634465,106.99033330225164,0.0
2916,Muscle_pericyte_parenchyma,NK_CD56bright,0.39493284103587095,106.9753359137707,0.0
99,AT2,Dividing_AT2,0.3946658620182859,106.90301939024944,0.0
2695,Mast_cell,Megakaryocyte,0.39432463108240995,106.81059027269681,0.0
1899,Endothelia_vascular_venous_pulmonary,Macro_alveolar_metallothioneins,0.3938850310398041,106.69151594577549,0.0
1750,Endothelia_vascular_Cap_g,Macro_CCL,0.39356416456509635,106.6046029434906,0.0
1716,Endothelia_vascular_Cap_a,NK_CD56bright,0.3935287912977095,106.59502139754687,0.0
2742,Megakaryocyte,Neuroendocrine,0.3935258576911691,106.59422677245497,0.0
1286,DC_2,Fibro_peribronchial,0.3933041092142583,106.53416183142936,0.0
1780,Endothelia_vascular_Cap_g,T_reg,0.3929207127100548,106.4303113394881,0.0
463,B_plasmablast,CD8_EM,0.3921573932178196,106.22355122585154,0.0
1693,Endothelia_vascular_Cap_a,Macro_alveolar_metallothioneins,0.39208035171486916,106.20268301789038,0.0
2507,Macro_AW_CX3CR1,Muscle_pericyte_parenchyma,0.3918470783486024,106.13949633366663,0.0
1279,DC_2,Endothelia_vascular_venous_pulmonary,0.3917019253863403,106.10017879588948,0.0
895,CD8_EM_EMRA,Endothelia_vascular_Cap_g,0.39128559119752415,105.98740648355358,0.0
1767,Endothelia_vascular_Cap_g,NKT,0.3909730188491907,105.90274010870206,0.0
691,CD4_TRM,Endothelia_vascular_Cap_g,0.39064663237079,105.81433190473237,0.0
1742,Endothelia_vascular_Cap_g,MAIT,0.39053239022131025,105.78338716920707,0.0
2702,Mast_cell,Muscle_pericyte_parenchyma,0.3903020285295228,105.72098916934463,0.0
1215,DC_1,Endothelia_vascular_Cap_g,0.3901638113894411,105.68355033556597,0.0
66,AT1,NK_CD56bright,0.3901557248042837,105.68135992475753,0.0
1692,Endothelia_vascular_Cap_a,Macro_AW_CX3CR1,0.3898849020078686,105.60800223805914,0.0
2535,Macro_alveolar_metallothioneins,Megakaryocyte,0.3898307225850805,105.59332667464648,0.0
43,AT1,Macro_alveolar_metallothioneins,0.38921333161685784,105.42609417495737,0.0
1541,Dividing_AT2,Muscle_pericyte_parenchyma,0.38914447137861985,105.4074420236263,0.0
961,CD8_TRM_EM,Endothelia_vascular_Cap_g,0.38901878285781344,105.37339681305707,0.0
1336,DC_activated,Endothelia_vascular_Cap_g,0.38810123177088285,105.1248600352976,0.0
1740,Endothelia_vascular_Cap_g,ILC,0.38769181873116154,105.01396245246609,0.0
621,CD4_EM_Effector,Endothelia_vascular_Cap_g,0.3875655359313939,104.97975626973933,0.0
1781,Endothelia_vascular_Cap_g,gdT,0.38753351199142927,104.97108195507353,0.0
2917,Muscle_pericyte_parenchyma,Neuroendocrine,0.3874622121475803,104.9517689885288,0.0
256,B_naive,Endothelia_vascular_Cap_g,0.3872907070939421,104.90531346795032,0.0
1783,Endothelia_vascular_arterial_pulmonary,Endothelia_vascular_venous_pulmonary,0.3872302662214251,104.8889418675955,0.0
1026,CD8_TRM,Endothelia_vascular_Cap_g,0.387222887768037,104.88694326821935,0.0
1509,Dividing_AT2,Endothelia_vascular_Cap_a,0.38697291655067906,104.81923364225992,0.0
760,CD4_naive_CM,Endothelia_vascular_Cap_g,0.38687140417769716,104.79173701733842,0.0
1756,Endothelia_vascular_Cap_g,Monocyte_CD16,0.38668060652438196,104.74005571628122,0.0
1698,Endothelia_vascular_Cap_a,Mast_cell,0.3864631847327468,104.68116274315156,0.0
42,AT1,Macro_AW_CX3CR1,0.3861249650951076,104.58954929501645,0.0
1922,Endothelia_vascular_venous_pulmonary,NK_CD56bright,0.3858041475178289,104.50264953756297,0.0
1811,Endothelia_vascular_arterial_pulmonary,Muscle_pericyte_parenchyma,0.38580334885530654,104.50243320409376,0.0
48,AT1,Mast_cell,0.38575815006031655,104.49019022054175,0.0
792,CD4_naive_CM,Muscle_perivascular_immune_recruiting,0.3854989488473404,104.4199804685377,0.0
1676,Endothelia_vascular_Cap_a,Endothelia_vascular_arterial_pulmonary,0.38540718178680816,104.3951235533708,0.0
21,AT1,Dividing_AT2,0.38530581427405997,104.36766616669578,0.0
1534,Dividing_AT2,Megakaryocyte,0.3850353166057435,104.29439654734443,0.0
110,AT2,Fibro_alveolar,0.38483810089193254,104.24097678823536,0.0
828,CD8_EM,Endothelia_vascular_Cap_g,0.3846097450433962,104.17912211051096,0.0
1768,Endothelia_vascular_Cap_g,NK_CD11d,0.3842415936404308,104.07940105440419,0.0
1717,Endothelia_vascular_Cap_a,Neuroendocrine,0.3840144427488343,104.01787276299162,0.0
1276,DC_2,Endothelia_vascular_Cap_g,0.3835953051498308,103.90434109180954,0.0
1395,DC_plasmacytoid,Endothelia_vascular_Cap_g,0.38351184345374273,103.88173384812846,0.0
1513,Dividing_AT2,Endothelia_vascular_venous_pulmonary,0.3834726393283041,103.8711146388548,0.0
104,AT2,Endothelia_vascular_arterial_pulmonary,0.38264916317956227,103.64805991036583,0.0
2102,Fibro_alveolar,Muscle_pericyte_parenchyma,0.3824516919690221,103.59457094493712,0.0
67,AT1,Neuroendocrine,0.3823880974011483,103.57734510410111,0.0
1898,Endothelia_vascular_venous_pulmonary,Macro_AW_CX3CR1,0.3813032708772898,103.28349848072702,0.0
1923,Endothelia_vascular_venous_pulmonary,Neuroendocrine,0.3808974587204587,103.17357626792487,0.0
1888,Endothelia_vascular_venous_pulmonary,Fibro_alveolar,0.38086833598929953,103.16568780278658,0.0
26,AT1,Endothelia_vascular_arterial_pulmonary,0.38012044422242264,102.96310659232317,0.0
1904,Endothelia_vascular_venous_pulmonary,Mast_cell,0.3798083412469033,102.87856735633993,0.0
2642,Macro_int,Muscle_perivascular_immune_recruiting,0.37947152111085103,102.78733299076472,0.0
1682,Endothelia_vascular_Cap_a,Fibro_alveolar,0.37939644945785156,102.76699835544761,0.0
474,B_plasmablast,Dividing_AT2,0.3793049772329734,102.74222130232269,0.0
212,B_memory,Muscle_perivascular_immune_recruiting,0.3788250250908617,102.61221681474889,0.0
32,AT1,Fibro_alveolar,0.37761418788103646,102.2842377160287,0.0
1804,Endothelia_vascular_arterial_pulmonary,Megakaryocyte,0.37752816310666815,102.26093621213042,0.0
1706,Endothelia_vascular_Cap_a,Muscle_pericyte_parenchyma,0.37748378620206385,102.24891585377175,0.0
2222,Fibro_peribronchial,Macro_alv,0.37727225900481187,102.19161954759073,0.0
2220,Fibro_peribronchial,Macro_AW_CX3CR1,0.3772291376588486,102.17993928201095,0.0
1769,Endothelia_vascular_Cap_g,NK_CD56bright,0.37599310571917804,101.84513569464761,0.0
2010,Erythrocyte,Muscle_perivascular_immune_recruiting,0.37577257485533916,101.78540056809638,0.0
1912,Endothelia_vascular_venous_pulmonary,Muscle_pericyte_parenchyma,0.3752889179671596,101.65439257710653,0.0
2218,Fibro_peribronchial,Macro_CHIT1,0.3752252635468566,101.63715052406165,0.0
2577,Macro_alv,Muscle_perivascular_immune_recruiting,0.37464009687981736,101.4786466108194,0.0
2095,Fibro_alveolar,Megakaryocyte,0.37407154997204556,101.32464448660483,0.0
1678,Endothelia_vascular_Cap_a,Endothelia_vascular_venous_pulmonary,0.3739811996882381,101.30017133330905,0.0
1746,Endothelia_vascular_Cap_g,Macro_alveolar_metallothioneins,0.3737471319082363,101.23676946648376,0.0
2610,Macro_dividing,Muscle_perivascular_immune_recruiting,0.37346010230199506,101.15902184624454,0.0
1225,DC_1,Fibro_peribronchial,0.37334916673313123,101.12897276318307,0.0
2787,Macrophage_intermediate,Muscle_perivascular_immune_recruiting,0.37287466981627415,101.00044593077861,0.0
2813,Monocyte_CD14,Muscle_perivascular_immune_recruiting,0.3728330194074527,100.9891640974853,0.0
56,AT1,Muscle_pericyte_parenchyma,0.3728311890310126,100.98866830398781,0.0
2435,Macro_CHIT1,Muscle_perivascular_immune_recruiting,0.3727322882351706,100.96187907615457,0.0
134,AT2,Muscle_pericyte_parenchyma,0.37262377004703506,100.93248478825969,0.0
2935,Muscle_perivascular_immune_recruiting,NKT,0.37256081330667534,100.91543171556421,0.0
1729,Endothelia_vascular_Cap_g,Endothelia_vascular_arterial_pulmonary,0.37194524412288515,100.74869268205816,0.0
24,AT1,Endothelia_vascular_Cap_a,0.37193012642379353,100.74459775560351,0.0
1745,Endothelia_vascular_Cap_g,Macro_AW_CX3CR1,0.37158530392806344,100.65119579334936,0.0
2472,Macro_interstitial,Muscle_perivascular_immune_recruiting,0.3713968638877454,100.600153098192,0.0
485,B_plasmablast,Fibro_alveolar,0.3713542538862798,100.5886113403374,0.0
1247,DC_1,Muscle_perivascular_immune_recruiting,0.37133722291981675,100.58399816774444,0.0
1510,Dividing_AT2,Endothelia_vascular_Cap_g,0.3710642911577532,100.51006922617628,0.0
0,AT1,AT2,0.36969545364390255,100.13929263420823,0.0
2948,Muscle_perivascular_immune_recruiting,T_reg,0.36969111670003957,100.13811788757191,0.0
102,AT2,Endothelia_vascular_Cap_a,0.3695595456689444,100.10247928326893,0.0
2934,Muscle_perivascular_immune_recruiting,NK_CD16hi,0.3685050319032848,99.81684346728754,0.0
28,AT1,Endothelia_vascular_venous_pulmonary,0.36784515880481555,99.63810384618118,0.0
1675,Endothelia_vascular_Cap_a,Endothelia_vascular_Cap_g,0.3676762556056861,99.5923530891249,0.0
723,CD4_TRM,Muscle_perivascular_immune_recruiting,0.3673555671217587,99.50548829914736,0.0
106,AT2,Endothelia_vascular_venous_pulmonary,0.3670910701749967,99.43384409337855,0.0
2223,Fibro_peribronchial,Macro_dividing,0.3670133458303303,99.41279092429401,0.0
1759,Endothelia_vascular_Cap_g,Muscle_pericyte_parenchyma,0.36653480919784626,99.28316985537315,0.0
927,CD8_EM_EMRA,Muscle_perivascular_immune_recruiting,0.3665272991786573,99.2811356188094,0.0
2673,Macro_CCL,Muscle_perivascular_immune_recruiting,0.36641198417738874,99.2499002802535,0.0
1751,Endothelia_vascular_Cap_g,Mast_cell,0.3661936801701769,99.19076834166475,0.0
2244,Fibro_peribronchial,NK_CD56bright,0.3657524579360443,99.07125461222873,0.0
479,B_plasmablast,Endothelia_vascular_arterial_pulmonary,0.36549936313874837,99.00269890314225,0.0
1770,Endothelia_vascular_Cap_g,Neuroendocrine,0.3653851396601891,98.97175922500337,0.0
