,A,B,R_val,R_z_score,R_p_val
2809,Monocyte_CD14,Monocyte_CD16,0.4739628282093008,128.38216397842072,0.0
208,B_memory,Monocyte_CD16,0.47025932038670765,127.37899596549471,0.0
207,B_memory,Monocyte_CD14,0.4664731451626295,126.35343585921991,0.0
2783,Macrophage_intermediate,Monocyte_CD16,0.46397075176856534,125.67561333826603,0.0
778,CD4_naive_CM,Macro_alveolar_metallothioneins,0.4609964120019331,124.86995485004658,0.0
2820,Monocyte_CD14,NKT,0.46064636246950197,124.7751370419857,0.0
2845,Monocyte_CD16,NKT,0.4575670374339188,123.94104122659294,0.0
2782,Macrophage_intermediate,Monocyte_CD14,0.45728452488037485,123.86451713901403,0.0
934,CD8_EM_EMRA,NKT,0.45596916776062285,123.50822676477478,0.0
219,B_memory,NKT,0.4558155512600144,123.46661671099605,0.0
206,B_memory,Macrophage_intermediate,0.45573274576017986,123.44418721099024,0.0
922,CD8_EM_EMRA,Monocyte_CD14,0.4527119183618388,122.62593663241731,0.0
2537,Macro_alveolar_metallothioneins,Macrophage_intermediate,0.4525452987436143,122.58080442821104,0.0
192,B_memory,ILC,0.4479746107570369,121.34274359376971,0.0
2539,Macro_alveolar_metallothioneins,Monocyte_CD16,0.44796755077992256,121.34083125996285,0.0
923,CD8_EM_EMRA,Monocyte_CD16,0.44744241316263345,121.19858739677053,0.0
3068,NKT,gdT,0.44717759193083095,121.1268553520136,0.0
2404,MAIT,NKT,0.4464679022211493,120.93462192091019,0.0
166,B_memory,CD8_EM_EMRA,0.4462330536778141,120.87100856896345,0.0
1909,Endothelia_vascular_venous_pulmonary,Monocyte_CD16,0.44610070481019753,120.83515927232366,0.0
2325,ILC,NKT,0.4459177297571344,120.78559687656562,0.0
2532,Macro_alveolar_metallothioneins,Macro_int,0.44507712276272504,120.55790192123462,0.0
2314,ILC,Monocyte_CD16,0.44470304553033796,120.45657573755402,0.0
909,CD8_EM_EMRA,MAIT,0.44409197009403517,120.2910539240333,0.0
781,CD4_naive_CM,Macro_int,0.44360557595778355,120.15930449550888,0.0
948,CD8_EM_EMRA,gdT,0.4435928772849921,120.15586480995636,0.0
233,B_memory,gdT,0.44224779919392343,119.79152392545328,0.0
2313,ILC,Monocyte_CD14,0.4417544464483269,119.6578896205782,0.0
1908,Endothelia_vascular_venous_pulmonary,Monocyte_CD14,0.4417100723460679,119.64587002128994,0.0
2339,ILC,gdT,0.44166669122970637,119.6341193917831,0.0
703,CD4_TRM,ILC,0.44166316547906004,119.63316437280128,0.0
2668,Macro_CCL,Monocyte_CD14,0.4408935942153631,119.4247108437718,0.0
2834,Monocyte_CD14,gdT,0.44081060107391656,119.40223051734087,0.0
2680,Macro_CCL,NKT,0.4404430980328253,119.30268508281343,0.0
633,CD4_EM_Effector,ILC,0.440418599641241,119.29604921109863,0.0
2418,MAIT,gdT,0.44036240135753085,119.28082679945541,0.0
907,CD8_EM_EMRA,ILC,0.4400655326979184,119.20041407788733,0.0
2859,Monocyte_CD16,gdT,0.4400127732348616,119.18612313852576,0.0
786,CD4_naive_CM,Macrophage_intermediate,0.4399223168934558,119.16162125744128,0.0
2669,Macro_CCL,Monocyte_CD16,0.43990328768270026,119.15646682103785,0.0
840,CD8_EM,ILC,0.4398150611832508,119.1325689365511,0.0
2300,ILC,MAIT,0.4395305842399383,119.05551275532606,0.0
660,CD4_EM_Effector,NKT,0.43881354273858636,118.86128794669771,0.0
1907,Endothelia_vascular_venous_pulmonary,Macrophage_intermediate,0.43866965863368357,118.82231410391914,0.0
194,B_memory,MAIT,0.4385172179403498,118.7810225406915,0.0
676,CD4_TRM,CD8_EM,0.4384882352039762,118.77317199589726,0.0
2392,MAIT,Monocyte_CD14,0.4383214975075343,118.72800780788094,0.0
163,B_memory,CD4_TRM,0.4379807424149248,118.635707581846,0.0
2538,Macro_alveolar_metallothioneins,Monocyte_CD14,0.4379066362630603,118.61563447152126,0.0
604,CD4_EM_Effector,CD4_TRM,0.4378932015292385,118.6119954093462,0.0
606,CD4_EM_Effector,CD8_EM,0.4378247242515605,118.593446990423,0.0
674,CD4_EM_Effector,gdT,0.4377549058023785,118.57453528879132,0.0
917,CD8_EM_EMRA,Macro_CCL,0.4373915509705104,118.47611347840699,0.0
183,B_memory,Endothelia_vascular_venous_pulmonary,0.43713780326064305,118.40738091509517,0.0
763,CD4_naive_CM,Endothelia_vascular_venous_pulmonary,0.43704791953497873,118.38303413825864,0.0
2636,Macro_int,Macrophage_intermediate,0.43683993097261103,118.32669634100898,0.0
635,CD4_EM_Effector,MAIT,0.4367171099353856,118.29342784482617,0.0
202,B_memory,Macro_CCL,0.4365105486718229,118.23747665956024,0.0
2338,ILC,T_reg,0.43640862255164614,118.20986796306468,0.0
881,CD8_EM,gdT,0.43626873657941395,118.17197709324005,0.0
2393,MAIT,Monocyte_CD16,0.43607532882840305,118.11958879583118,0.0
867,CD8_EM,NKT,0.43601503354982896,118.10325663246243,0.0
673,CD4_EM_Effector,T_reg,0.4359131614033582,118.07566255580781,0.0
2638,Macro_int,Monocyte_CD16,0.43570190408837267,118.01843935255245,0.0
880,CD8_EM,T_reg,0.43569245547199215,118.01588000876991,0.0
1899,Endothelia_vascular_venous_pulmonary,Macro_alveolar_metallothioneins,0.4356700098501617,118.00980017016036,0.0
198,B_memory,Macro_alveolar_metallothioneins,0.43561340830185724,117.99446852636183,0.0
162,B_memory,CD4_EM_Effector,0.43532311866358053,117.91583786225831,0.0
744,CD4_TRM,gdT,0.4352437380180424,117.89433605147138,0.0
607,CD4_EM_Effector,CD8_EM_EMRA,0.4351973239087448,117.88176387611058,0.0
842,CD8_EM,MAIT,0.4350339534547657,117.83751177201368,0.0
743,CD4_TRM,T_reg,0.43488736960674407,117.79780665065553,0.0
239,B_naive,CD4_TRM,0.43471784751166537,117.75188825344581,0.0
3159,T_reg,gdT,0.43452828439484137,117.7005413509043,0.0
730,CD4_TRM,NKT,0.4343218770697597,117.6446318629069,0.0
2794,Macrophage_intermediate,NKT,0.43419520195601635,117.61031941421545,0.0
2417,MAIT,T_reg,0.4340618520320335,117.57419896174885,0.0
3067,NKT,T_reg,0.433884448472909,117.52614571482245,0.0
165,B_memory,CD8_EM,0.4335742617335621,117.4421255291357,0.0
171,B_memory,DC_1,0.43299213456686336,117.28444492440605,0.0
705,CD4_TRM,MAIT,0.4327177026855634,117.21010964600654,0.0
788,CD4_naive_CM,Monocyte_CD16,0.4326858274158341,117.20147560160119,0.0
2403,MAIT,NK_CD16hi,0.43230427527450116,117.09812469165749,0.0
2699,Mast_cell,Monocyte_CD16,0.4321723324505427,117.06238537993718,0.0
268,B_naive,ILC,0.4321187036179721,117.04785895472561,0.0
814,CD8_EM,CD8_EM_EMRA,0.43208660592185777,117.03916466175447,0.0
770,CD4_naive_CM,Fibro_peribronchial,0.4320646252628468,117.03321076747933,0.0
3040,NK_CD16hi,NKT,0.4320376012229031,117.02589077417834,0.0
719,CD4_TRM,Monocyte_CD16,0.43187141261155054,116.98087531666954,0.0
608,CD4_EM_Effector,CD8_TRM_EM,0.43186542632445196,116.97925381294357,0.0
3054,NK_CD16hi,gdT,0.4317322719585477,116.94318633123292,0.0
659,CD4_EM_Effector,NK_CD16hi,0.4317211394209167,116.9401708642246,0.0
815,CD8_EM,CD8_TRM_EM,0.43170267657357475,116.93516983850299,0.0
1013,CD8_TRM_EM,T_reg,0.4314556614236977,116.86826092162339,0.0
933,CD8_EM_EMRA,NK_CD16hi,0.4314301221009389,116.86134309320485,0.0
947,CD8_EM_EMRA,T_reg,0.4314030936670041,116.85402190970485,0.0
792,CD4_naive_CM,Muscle_perivascular_immune_recruiting,0.43117140415866606,116.79126424458603,0.0
241,B_naive,CD8_EM,0.43114731969890985,116.78474049445686,0.0
203,B_memory,Mast_cell,0.43113977913770407,116.78269798498651,0.0
3053,NK_CD16hi,T_reg,0.43104241966039714,116.75632625362586,0.0
866,CD8_EM,NK_CD16hi,0.43085847533822874,116.7065013122465,0.0
2324,ILC,NK_CD16hi,0.43066238778723487,116.65338713824907,0.0
973,CD8_TRM_EM,ILC,0.430595275700852,116.6352085082677,0.0
2694,Macro_CCL,gdT,0.43043601112725643,116.59206856271427,0.0
649,CD4_EM_Effector,Monocyte_CD16,0.4301578722411994,116.51672916908828,0.0
1675,Endothelia_vascular_Cap_a,Endothelia_vascular_Cap_g,0.4301334549913831,116.51011527621895,0.0
975,CD8_TRM_EM,MAIT,0.4300600338046316,116.49022770218149,0.0
2387,MAIT,Macro_CCL,0.42982208069776673,116.4257734180763,0.0
2308,ILC,Macro_CCL,0.4298164733393398,116.42425455464186,0.0
238,B_naive,CD4_EM_Effector,0.4298074018311972,116.42179735805053,0.0
1014,CD8_TRM_EM,gdT,0.4297855868286198,116.41588833508206,0.0
678,CD4_TRM,CD8_TRM_EM,0.42973286599537447,116.40160785936554,0.0
1243,DC_1,Monocyte_CD16,0.42951474589420297,116.34252573534879,0.0
999,CD8_TRM_EM,NK_CD16hi,0.42895848178535917,116.19185064906257,0.0
648,CD4_EM_Effector,Monocyte_CD14,0.4285145262512061,116.07159655149948,0.0
2637,Macro_int,Monocyte_CD14,0.4283810744746665,116.03544851026247,0.0
677,CD4_TRM,CD8_EM_EMRA,0.42835287762332236,116.02781083790192,0.0
2467,Macro_interstitial,Monocyte_CD14,0.4283298581985548,116.02157557346914,0.0
1000,CD8_TRM_EM,NKT,0.42781072076808047,115.88095697901458,0.0
729,CD4_TRM,NK_CD16hi,0.42770246630492503,115.8516341262231,0.0
232,B_memory,T_reg,0.42768894991728057,115.84797294650248,0.0
308,B_naive,T_reg,0.42767678010919374,115.84467651436816,0.0
856,CD8_EM,Monocyte_CD16,0.4275959833262583,115.82279111488454,0.0
2479,Macro_interstitial,NKT,0.4268203481835371,115.61269506482829,0.0
882,CD8_EM_EMRA,CD8_TRM_EM,0.42665116174266865,115.56686758617019,0.0
2468,Macro_interstitial,Monocyte_CD16,0.4264526975994425,115.51310966537339,0.0
718,CD4_TRM,Monocyte_CD14,0.42643087285733355,115.50719800426106,0.0
902,CD8_EM_EMRA,Fibro_alveolar,0.4263514604959182,115.48568760260434,0.0
1682,Endothelia_vascular_Cap_a,Fibro_alveolar,0.4259581815132009,115.37916024677934,0.0
2697,Mast_cell,Macrophage_intermediate,0.4258659105721359,115.3541668456491,0.0
682,CD4_TRM,DC_1,0.42503512731817367,115.12913284384,0.0
855,CD8_EM,Monocyte_CD14,0.4250114759953251,115.12272641737039,0.0
1735,Endothelia_vascular_Cap_g,Fibro_alveolar,0.4248375176659136,115.07560637874563,0.0
911,CD8_EM_EMRA,Macro_interstitial,0.4246767301886804,115.03205392475716,0.0
1227,DC_1,ILC,0.42464966847513974,115.02472372682067,0.0
309,B_naive,gdT,0.424568703244069,115.00279269984298,0.0
2462,Macro_interstitial,Macro_CCL,0.42446286612672723,114.97412463276079,0.0
157,B_memory,B_naive,0.42442294877191666,114.9633122312688,0.0
643,CD4_EM_Effector,Macro_CCL,0.42378891175108374,114.79157082048243,0.0
2312,ILC,Macrophage_intermediate,0.4237014550175196,114.76788144224182,0.0
201,B_memory,Macro_int,0.4235776862992074,114.73435624797754,0.0
2698,Mast_cell,Monocyte_CD14,0.4233881655374691,114.68302081814494,0.0
243,B_naive,CD8_TRM_EM,0.42321264141013504,114.63547665232352,0.0
1902,Endothelia_vascular_venous_pulmonary,Macro_int,0.42317341120341756,114.62485037842197,0.0
2102,Fibro_alveolar,Muscle_pericyte_parenchyma,0.42276388556686517,114.5139222965218,0.0
684,CD4_TRM,DC_activated,0.4226304053551857,114.47776655306728,0.0
821,CD8_EM,DC_activated,0.4223318882773346,114.3969073249632,0.0
270,B_naive,MAIT,0.42207579057663025,114.3275382203637,0.0
614,CD4_EM_Effector,DC_activated,0.42187716514694606,114.27373661195415,0.0
1348,DC_activated,ILC,0.42183423171627815,114.26210724693203,0.0
2110,Fibro_alveolar,NKT,0.42176367891902855,114.2429966326675,0.0
787,CD4_naive_CM,Monocyte_CD14,0.42165485200214475,114.21351871951252,0.0
921,CD8_EM_EMRA,Macrophage_intermediate,0.42156070563361037,114.18801732192651,0.0
850,CD8_EM,Macro_CCL,0.42147399340986463,114.16452960882901,0.0
196,B_memory,Macro_interstitial,0.4214604781359774,114.16086873079148,0.0
2667,Macro_CCL,Macrophage_intermediate,0.42145556928320765,114.1595390713673,0.0
2858,Monocyte_CD16,T_reg,0.42132993310171696,114.12550803793225,0.0
1388,DC_activated,T_reg,0.4210512110035033,114.05001066981065,0.0
685,CD4_TRM,DC_plasmacytoid,0.42084487587422237,113.99412073746736,0.0
164,B_memory,CD4_naive_CM,0.4207804592019036,113.97667221345584,0.0
731,CD4_TRM,NK_CD11d,0.42074097080586914,113.96597600389424,0.0
1706,Endothelia_vascular_Cap_a,Muscle_pericyte_parenchyma,0.4205310592832348,113.90911733499479,0.0
2833,Monocyte_CD14,T_reg,0.4203570749987684,113.86199026593238,0.0
868,CD8_EM,NK_CD11d,0.4202501378035105,113.83302422108692,0.0
713,CD4_TRM,Macro_CCL,0.4202262519409657,113.82655426492268,0.0
295,B_naive,NKT,0.4201435737489117,113.80415924873581,0.0
294,B_naive,NK_CD16hi,0.41969041946561036,113.68141348884971,0.0
218,B_memory,NK_CD16hi,0.4196486786265985,113.67010716075883,0.0
1241,DC_1,Macrophage_intermediate,0.41959515400657116,113.65560896356646,0.0
2693,Macro_CCL,T_reg,0.41956848939683,113.64838632901272,0.0
3154,Secretory_Goblet,Suprabasal,0.4193720470902371,113.59517606247644,0.0
1759,Endothelia_vascular_Cap_g,Muscle_pericyte_parenchyma,0.4193645989199933,113.59315857891724,0.0
3080,NK_CD11d,T_reg,0.41932599875363086,113.58270296385085,0.0
900,CD8_EM_EMRA,Erythrocyte,0.4189799524308789,113.48896950395164,0.0
926,CD8_EM_EMRA,Muscle_pericyte_parenchyma,0.4188885707386096,113.46421697336635,0.0
708,CD4_TRM,Macro_AW_CX3CR1,0.41866737789428254,113.40430253636602,0.0
661,CD4_EM_Effector,NK_CD11d,0.41854882775843644,113.3721908979125,0.0
250,B_naive,DC_plasmacytoid,0.4185349457607695,113.36843068551872,0.0
1389,DC_activated,gdT,0.41848521868444116,113.3549611278079,0.0
296,B_naive,NK_CD11d,0.4184327056331567,113.34073693392654,0.0
2679,Macro_CCL,NK_CD16hi,0.41834220614382905,113.31622336537787,0.0
167,B_memory,CD8_TRM_EM,0.41816146563444373,113.26726623977139,0.0
247,B_naive,DC_1,0.41810326347334914,113.25150103848381,0.0
954,CD8_TRM_EM,DC_activated,0.41806990047812087,113.24246401433491,0.0
1001,CD8_TRM_EM,NK_CD11d,0.4179528974075554,113.21077142897319,0.0
1350,DC_activated,MAIT,0.4178997563122666,113.19637711700754,0.0
1242,DC_1,Monocyte_CD14,0.41778735969903114,113.16593228131119,0.0
1232,DC_1,Macro_AW_CX3CR1,0.41772961016410454,113.15028968273307,0.0
601,Basal,Suprabasal,0.41699199330526887,112.95049163341754,0.0
249,B_naive,DC_activated,0.4169750210172282,112.94589435503063,0.0
24,AT1,Endothelia_vascular_Cap_a,0.4169548700807006,112.94043607711593,0.0
822,CD8_EM,DC_plasmacytoid,0.4169310671651303,112.93398858877289,0.0
2017,Erythrocyte,NKT,0.4168268891893422,112.9057699328477,0.0
1374,DC_activated,NK_CD16hi,0.4166051125207312,112.84569735554501,0.0
819,CD8_EM,DC_1,0.4165186338721814,112.82227291088826,0.0
2819,Monocyte_CD14,NK_CD16hi,0.41624824732775545,112.74903339163059,0.0
1920,Endothelia_vascular_venous_pulmonary,NKT,0.4161391606131558,112.71948510714905,0.0
2493,Macro_interstitial,gdT,0.4161019963623983,112.70941843809632,0.0
2534,Macro_alveolar_metallothioneins,Mast_cell,0.41603873161899946,112.69228193671336,0.0
284,B_naive,Monocyte_CD16,0.41598826814211326,112.67861291041227,0.0
2085,Fibro_alveolar,MAIT,0.4158781985111746,112.64879838368746,0.0
2430,Macro_CHIT1,Monocyte_CD14,0.41581203738081823,112.63087733886945,0.0
2808,Macrophage_intermediate,gdT,0.41578573675240155,112.62375329582397,0.0
2381,MAIT,Macro_interstitial,0.4157536605366748,112.61506482123873,0.0
2914,Muscle_pericyte_parenchyma,NKT,0.41535486894150325,112.50704426579146,0.0
612,CD4_EM_Effector,DC_1,0.41524843646360854,112.47821493358131,0.0
1375,DC_activated,NKT,0.4152473301845109,112.47791527610595,0.0
2326,ILC,NK_CD11d,0.41514331577636066,112.44974092569599,0.0
2431,Macro_CHIT1,Monocyte_CD16,0.4150426947175323,112.42248573076226,0.0
32,AT1,Fibro_alveolar,0.41500836365312876,112.41318648601673,0.0
1407,DC_plasmacytoid,ILC,0.41480688191426207,112.3586111900266,0.0
615,CD4_EM_Effector,DC_plasmacytoid,0.41473892291973047,112.34020315829818,0.0
2303,ILC,Macro_AW_CX3CR1,0.414678425902346,112.32381635000057,0.0
3041,NK_CD16hi,NK_CD11d,0.41456896433833673,112.29416653017596,0.0
242,B_naive,CD8_EM_EMRA,0.41447729913717407,112.26933720562482,0.0
2844,Monocyte_CD16,NK_CD16hi,0.414399063974673,112.24814567147217,0.0
2302,ILC,Macro_interstitial,0.4143702821325152,112.24034954283172,0.0
273,B_naive,Macro_AW_CX3CR1,0.4142316572150364,112.20280025451623,0.0
895,CD8_EM_EMRA,Endothelia_vascular_Cap_g,0.4142007738468366,112.19443488616993,0.0
25,AT1,Endothelia_vascular_Cap_g,0.41416177297982565,112.18387073344338,0.0
1447,DC_plasmacytoid,T_reg,0.41393670431250323,112.12290645347282,0.0
197,B_memory,Macro_AW_CX3CR1,0.41391727325466054,112.11764316887378,0.0
983,CD8_TRM_EM,Macro_CCL,0.4139092502681432,112.11546998500921,0.0
1254,DC_1,NKT,0.41389412657913843,112.11137343606865,0.0
1066,CD8_TRM,NK_CD11d,0.41388123928168635,112.10788265781294,0.0
600,Basal,Secretory_Goblet,0.4138277664363756,112.09339848482195,0.0
2221,Fibro_peribronchial,Macro_alveolar_metallothioneins,0.41370578202414593,112.06035660499174,0.0
894,CD8_EM_EMRA,Endothelia_vascular_Cap_a,0.41337261684144416,111.97011225549471,0.0
888,CD8_EM_EMRA,DC_activated,0.41282336516313917,111.82133662408921,0.0
1268,DC_1,gdT,0.4126658691542162,111.77867572909902,0.0
1992,Erythrocyte,MAIT,0.4117607859119145,111.53351611253942,0.0
2124,Fibro_alveolar,gdT,0.41132952803882344,111.41670142648198,0.0
1435,DC_plasmacytoid,NK_CD11d,0.41129895751462464,111.40842079809299,0.0
173,B_memory,DC_activated,0.41118666940490894,111.37800535271131,0.0
717,CD4_TRM,Macrophage_intermediate,0.4111019415573856,111.35505514698447,0.0
988,CD8_TRM_EM,Monocyte_CD14,0.4109947968342642,111.32603288913111,0.0
244,B_naive,CD8_TRM,0.4109466436027144,111.31298963826632,0.0
989,CD8_TRM_EM,Monocyte_CD16,0.41089383822537284,111.29868626211672,0.0
845,CD8_EM,Macro_AW_CX3CR1,0.4107072377221806,111.24814184180893,0.0
679,CD4_TRM,CD8_TRM,0.410522724719437,111.19816286209891,0.0
3081,NK_CD11d,gdT,0.4104358991639008,111.17464445085453,0.0
1067,CD8_TRM,NK_CD56bright,0.41032332502479246,111.14415152878017,0.0
955,CD8_TRM_EM,DC_plasmacytoid,0.4103014889727882,111.13823680416,0.0
2391,MAIT,Macrophage_intermediate,0.4102201802207726,111.11621272777076,0.0
2396,MAIT,Muscle_pericyte_parenchyma,0.4100179348760406,111.0614305940972,0.0
2425,Macro_CHIT1,Macro_CCL,0.4098840287121394,111.02515947309678,0.0
816,CD8_EM,CD8_TRM,0.4098576677067035,111.01801907574685,0.0
1376,DC_activated,NK_CD11d,0.40985091410708896,111.01618973031815,0.0
1267,DC_1,T_reg,0.4098036053668821,111.00337522656098,0.0
2405,MAIT,NK_CD11d,0.40974566615431,110.98768125005797,0.0
783,CD4_naive_CM,Mast_cell,0.409730115774417,110.98346912348912,0.0
2031,Erythrocyte,gdT,0.4094332854564053,110.9030667874985,0.0
1078,CD8_TRM,T_reg,0.4093755683853195,110.88743298239088,0.0
949,CD8_TRM_EM,CD8_TRM,0.4093678285956865,110.88533650797835,0.0
2109,Fibro_alveolar,NK_CD16hi,0.40934560503342016,110.87931681857393,0.0
771,CD4_naive_CM,Fibro_perichondrial,0.4092880665302004,110.86373138208866,0.0
283,B_naive,Monocyte_CD14,0.4092415201762154,110.85112338565047,0.0
2504,Macro_AW_CX3CR1,Monocyte_CD16,0.408993136199624,110.78384369510418,0.0
2466,Macro_interstitial,Macrophage_intermediate,0.40888309571729425,110.754037063854,0.0
2277,Fibro_perichondrial,Muscle_perivascular_immune_recruiting,0.40882908708524146,110.73940776247473,0.0
11,AT1,CD8_EM_EMRA,0.40874778922231586,110.7173866356099,0.0
638,CD4_EM_Effector,Macro_AW_CX3CR1,0.4086548986580174,110.692225397327,0.0
1238,DC_1,Mast_cell,0.4084453846292536,110.63547439746871,0.0
637,CD4_EM_Effector,Macro_interstitial,0.4084334730271897,110.63224790551956,0.0
1767,Endothelia_vascular_Cap_g,NKT,0.4083143742705685,110.59998766232721,0.0
563,Basal,Ionocyte_n_Brush,0.40825844241427056,110.58483741779435,0.0
2377,Ionocyte_n_Brush,Suprabasal,0.4080119390304923,110.5180671228389,0.0
2442,Macro_CHIT1,NKT,0.4079374984542196,110.49790342707863,0.0
3069,NK_CD11d,NK_CD56bright,0.4079154359019335,110.4919273503975,0.0
1229,DC_1,MAIT,0.40785826241771483,110.47644078649563,0.0
278,B_naive,Macro_CCL,0.4074417820816014,110.36362888728675,0.0
1904,Endothelia_vascular_venous_pulmonary,Mast_cell,0.4071853781447135,110.2941768325874,0.0
609,CD4_EM_Effector,CD8_TRM,0.4071774681410667,110.29203425235787,0.0
2309,ILC,Mast_cell,0.4071279193396334,110.27861298391244,0.0
2419,Macro_CHIT1,Macro_interstitial,0.40700476479800735,110.24525415149628,0.0
56,AT1,Muscle_pericyte_parenchyma,0.40695417647213306,110.2315513073886,0.0
195,B_memory,Macro_CHIT1,0.4069362949614443,110.22670774814557,0.0
1985,Erythrocyte,Fibro_alveolar,0.4067780717642528,110.18384987989508,0.0
1714,Endothelia_vascular_Cap_a,NKT,0.40673556097284763,110.1723349950387,0.0
540,Basal,Ciliated,0.4067103636493131,110.16550980384376,0.0
1020,CD8_TRM,DC_plasmacytoid,0.40670926800789237,110.16521302779262,0.0
2016,Erythrocyte,NK_CD16hi,0.40668443731666715,110.15848714617735,0.0
2928,Muscle_pericyte_parenchyma,gdT,0.4064989866813545,110.10825419022474,0.0
1448,DC_plasmacytoid,gdT,0.4063572285999639,110.0698562227742,0.0
297,B_naive,NK_CD56bright,0.40626785644594204,110.04564801518946,0.0
2710,Mast_cell,NKT,0.4061436508692342,110.01200448922734,0.0
89,AT2,CD8_EM_EMRA,0.4060422160635456,109.98452887493448,0.0
1330,DC_activated,DC_plasmacytoid,0.40598855083299423,109.96999259061316,0.0
844,CD8_EM,Macro_interstitial,0.4058728717180975,109.93865862471195,0.0
647,CD4_EM_Effector,Macrophage_intermediate,0.40581110004968207,109.92192655208572,0.0
1742,Endothelia_vascular_Cap_g,MAIT,0.4057819785866547,109.9140384304459,0.0
1433,DC_plasmacytoid,NK_CD16hi,0.40573761111356466,109.90202062679856,0.0
1358,DC_activated,Macro_CCL,0.40557795856706885,109.85877559114621,0.0
2098,Fibro_alveolar,Monocyte_CD14,0.4054986198558135,109.83728513908544,0.0
2235,Fibro_peribronchial,Muscle_perivascular_immune_recruiting,0.4054358061419737,109.82027080793897,0.0
2005,Erythrocyte,Monocyte_CD14,0.4053926768020532,109.80858837703848,0.0
2913,Muscle_pericyte_parenchyma,NK_CD16hi,0.40530889850567087,109.78589537593409,0.0
3111,SMG_Basal,Secretory_Goblet,0.4052289874829661,109.76424990204887,0.0
1412,DC_plasmacytoid,Macro_AW_CX3CR1,0.4051552841440635,109.74428590154592,0.0
1689,Endothelia_vascular_Cap_a,MAIT,0.4051157638598717,109.73358105444905,0.0
2376,Ionocyte_n_Brush,Secretory_Goblet,0.40508826039120294,109.7261311984383,0.0
1237,DC_1,Macro_CCL,0.4049591065597576,109.69114734025325,0.0
910,CD8_EM_EMRA,Macro_CHIT1,0.40475850954316467,109.63681168871047,0.0
2528,Macro_AW_CX3CR1,T_reg,0.4046634018034585,109.61104988481392,0.0
2478,Macro_interstitial,NK_CD16hi,0.40464204882490135,109.60526601014826,0.0
1436,DC_plasmacytoid,NK_CD56bright,0.40451302544159007,109.57031748640874,0.0
1209,DC_1,DC_plasmacytoid,0.40439478517798294,109.5382897829523,0.0
2492,Macro_interstitial,T_reg,0.40427512353336725,109.50587707046381,0.0
142,AT2,NKT,0.40422532315589027,109.49238765769363,0.0
3112,SMG_Basal,Suprabasal,0.4040689184907675,109.45002237465941,0.0
707,CD4_TRM,Macro_interstitial,0.40405493539044945,109.44623477662195,0.0
1713,Endothelia_vascular_Cap_a,NK_CD16hi,0.404042225422615,109.44279203158464,0.0
1364,DC_activated,Monocyte_CD16,0.4039845803720517,109.42717773465355,0.0
732,CD4_TRM,NK_CD56bright,0.40398164171508677,109.42638174155475,0.0
1409,DC_plasmacytoid,MAIT,0.40393483763295196,109.4137039343727,0.0
1064,CD8_TRM,NK_CD16hi,0.4038792475020427,109.39864625288966,0.0
1148,Ciliated,Deuterosomal,0.40386288821669614,109.394215018352,0.0
1166,Ciliated,Ionocyte_n_Brush,0.4038571446916083,109.39265927149644,0.0
854,CD8_EM,Macrophage_intermediate,0.40372467717617305,109.35677783675888,0.0
886,CD8_EM_EMRA,DC_1,0.4036558331815749,109.33813008533748,0.0
1766,Endothelia_vascular_Cap_g,NK_CD16hi,0.4036399623912392,109.3338311692916,0.0
626,CD4_EM_Effector,Erythrocyte,0.40341198263877576,109.27207836459358,0.0
1204,Ciliated,Suprabasal,0.4031057559701368,109.18913084202879,0.0
64,AT1,NKT,0.4029663809477092,109.15137837301891,0.0
2000,Erythrocyte,Macro_CCL,0.4029185883769224,109.13843281422292,0.0
2429,Macro_CHIT1,Macrophage_intermediate,0.402914541222482,109.13733656275743,0.0
2030,Erythrocyte,T_reg,0.4028726235549983,109.12598233719334,0.0
628,CD4_EM_Effector,Fibro_alveolar,0.40266617709947017,109.07006224994406,0.0
968,CD8_TRM_EM,Fibro_alveolar,0.40261056413484325,109.05499838349903,0.0
2529,Macro_AW_CX3CR1,gdT,0.4025290030388042,109.03290595476255,0.0
2123,Fibro_alveolar,T_reg,0.40241342004724606,109.0015980257602,0.0
1990,Erythrocyte,ILC,0.4023740795955212,108.99094188982775,0.0
2148,Fibro_immune_recruiting,Muscle_perivascular_immune_recruiting,0.4019404436753482,108.87348306289628,0.0
898,CD8_EM_EMRA,Endothelia_vascular_venous_pulmonary,0.401901420650205,108.86291290820337,0.0
1019,CD8_TRM,DC_activated,0.401800078087293,108.83546227968273,0.0
2550,Macro_alveolar_metallothioneins,NKT,0.40177108741757583,108.8276095859862,0.0
966,CD8_TRM_EM,Erythrocyte,0.40152251567966174,108.76027903658877,0.0
1208,DC_1,DC_activated,0.4014994226012885,108.7540238216267,0.0
437,B_plasma_IgG,Muscle_perivascular_immune_recruiting,0.40139526479675386,108.72581062948267,0.0
1038,CD8_TRM,ILC,0.40136639899396453,108.71799175845206,0.0
545,Basal,Deuterosomal,0.40128837552737884,108.6968575663062,0.0
952,CD8_TRM_EM,DC_1,0.40112007341706185,108.65126962598974,0.0
1363,DC_activated,Monocyte_CD14,0.40111530957333263,108.64997924511931,0.0
2633,Macro_int,Mast_cell,0.4010268097865596,108.62600733538015,0.0
174,B_memory,DC_plasmacytoid,0.4010133323819959,108.6223567149945,0.0
1680,Endothelia_vascular_Cap_a,Erythrocyte,0.40100206988854875,108.61930604689465,0.0
